date;banque;indicateur;reecriture;valeur
2014-12-31;SG;impot sur bénéfice;Ghana;-50000000
2014-12-31;SG;Effectif;Ghana;709
2014-12-31;SG;NB filiales CBCR;Ghana;1
2014-12-31;SG;Total filiales;Ghana;1
2014-12-31;SG;resultats/effectifs;Ghana;155148
2014-12-31;SG;resultats/pnb;Ghana;0.177419
2014-12-31;SG;Produit Net Bancaire;Gibraltar;160000000
2014-12-31;SG;Effectif;Gibraltar;50
2014-12-31;SG;NB filiales CBCR;Gibraltar;2
2014-12-31;SG;Total filiales;Gibraltar;2
2014-12-31;SG;Produit Net Bancaire;Grèce;40000000
2014-12-31;SG;Resultat avant impot;Grèce;10000000
2014-12-31;SG;Effectif;Grèce;38
2014-12-31;SG;NB filiales CBCR;Grèce;2
2014-12-31;SG;NB filiales périmètre en +;Grèce;1
2014-12-31;SG;Total filiales;Grèce;3
2014-12-31;SG;resultats/effectifs;Grèce;263158
2014-12-31;SG;resultats/pnb;Grèce;0.25
2014-12-31;SG;NB filiales CBCR;Guernesey;6
2014-12-31;SG;Total filiales;Guernesey;6
2014-12-31;SG;Produit Net Bancaire;Guinée;280000000
2014-12-31;SG;Resultat avant impot;Guinée;120000000
2014-12-31;SG;impot courant;Guinée;-50000000
2014-12-31;SG;impot sur bénéfice;Guinée;-50000000
2014-12-31;SG;Effectif;Guinée;290
2014-12-31;SG;NB filiales CBCR;Guinée;1
2014-12-31;SG;Total filiales;Guinée;1
2014-12-31;SG;resultats/effectifs;Guinée;413793
2014-12-31;SG;resultats/pnb;Guinée;0.428571
2014-12-31;SG;Produit Net Bancaire;Guinée Équatoriale;270000000
2014-12-31;SG;Resultat avant impot;Guinée Équatoriale;120000000
2014-12-31;SG;impot courant;Guinée Équatoriale;-40000000
2014-12-31;SG;impot différé;Guinée Équatoriale;-10000000
2014-12-31;SG;impot sur bénéfice;Guinée Équatoriale;-50000000
2014-12-31;SG;Effectif;Guinée Équatoriale;289
2014-12-31;SG;NB filiales CBCR;Guinée Équatoriale;1
2014-12-31;SG;Total filiales;Guinée Équatoriale;1
2014-12-31;SG;resultats/effectifs;Guinée Équatoriale;415225
2014-12-31;SG;resultats/pnb;Guinée Équatoriale;0.444444
2014-12-31;SG;Produit Net Bancaire;Hong-Kong;6730000000
2014-12-31;SG;Resultat avant impot;Hong-Kong;3420000000
2014-12-31;SG;impot courant;Hong-Kong;-310000000
2014-12-31;SG;impot différé;Hong-Kong;30000000
2014-12-31;SG;impot sur bénéfice;Hong-Kong;-280000000
2014-12-31;SG;Effectif;Hong-Kong;1038
2014-12-31;SG;NB filiales CBCR;Hong-Kong;12
2014-12-31;SG;Total filiales;Hong-Kong;12
2014-12-31;SG;resultats/effectifs;Hong-Kong;3.2948e+06
2014-12-31;SG;resultats/pnb;Hong-Kong;0.508172
2014-12-31;SG;Resultat avant impot;Hongrie;30000000
2014-12-31;SG;NB filiales CBCR;Hongrie;3
2014-12-31;SG;Total filiales;Hongrie;3
2014-12-31;SG;NB filiales CBCR;Iles Caïmans;3
2014-12-31;SG;Total filiales;Iles Caïmans;3
2014-12-31;SG;NB filiales CBCR;Iles Vierges Britanniques;1
2014-12-31;SG;Total filiales;Iles Vierges Britanniques;1
2014-12-31;SG;Produit Net Bancaire;Inde;610000000
2014-12-31;SG;Resultat avant impot;Inde;560000000
2014-12-31;SG;impot courant;Inde;-190000000
2014-12-31;SG;impot différé;Inde;10000000
2014-12-31;SG;impot sur bénéfice;Inde;-180000000
2014-12-31;SG;Effectif;Inde;3968
2014-12-31;SG;NB filiales CBCR;Inde;5
2014-12-31;SG;Total filiales;Inde;5
2014-12-31;SG;resultats/effectifs;Inde;141129
2014-12-31;SG;resultats/pnb;Inde;0.918033
2014-12-31;SG;Produit Net Bancaire;Irlande;50000000
2014-12-31;SG;Resultat avant impot;Irlande;130000000
2014-12-31;SG;Effectif;Irlande;53
2014-12-31;SG;NB filiales CBCR;Irlande;10
2014-12-31;SG;NB filiales périmètre en +;Irlande;3
2014-12-31;SG;Total filiales;Irlande;13
2014-12-31;SG;resultats/effectifs;Irlande;2.45283e+06
2014-12-31;SG;resultats/pnb;Irlande;2.6
2014-12-31;SG;Produit Net Bancaire;Italie;6190000000
2014-12-31;SG;Resultat avant impot;Italie;1140000000
2014-12-31;SG;impot courant;Italie;-700000000
2014-12-31;SG;impot différé;Italie;320000000
2014-12-31;SG;impot sur bénéfice;Italie;-380000000
2014-12-31;SG;Effectif;Italie;1938
2014-12-31;SG;NB filiales CBCR;Italie;13
2014-12-31;SG;Total filiales;Italie;13
2014-12-31;SG;resultats/effectifs;Italie;588235
2014-12-31;SG;resultats/pnb;Italie;0.184168
2014-12-31;SG;Produit Net Bancaire;Japon;3060000000
2014-12-31;SG;Resultat avant impot;Japon;1790000000
2014-12-31;SG;impot courant;Japon;-420000000
2014-12-31;SG;impot différé;Japon;-40000000
2014-12-31;SG;impot sur bénéfice;Japon;-460000000
2014-12-31;SG;Effectif;Japon;284
2014-12-31;SG;NB filiales CBCR;Japon;4
2014-12-31;SG;Total filiales;Japon;4
2014-12-31;SG;resultats/effectifs;Japon;6.30282e+06
2014-12-31;SG;resultats/pnb;Japon;0.584967
2014-12-31;SG;Produit Net Bancaire;Jersey;600000000
2014-12-31;SG;Resultat avant impot;Jersey;200000000
2014-12-31;SG;impot courant;Jersey;-20000000
2014-12-31;SG;impot sur bénéfice;Jersey;-20000000
2014-12-31;SG;Effectif;Jersey;219
2014-12-31;SG;NB filiales CBCR;Jersey;16
2014-12-31;SG;Total filiales;Jersey;16
2014-12-31;SG;resultats/effectifs;Jersey;913242
2014-12-31;SG;resultats/pnb;Jersey;0.333333
2014-12-31;SG;Resultat avant impot;Lettonie;10000000
2014-12-31;SG;NB filiales CBCR;Lettonie;1
2014-12-31;SG;Total filiales;Lettonie;1
2014-12-31;SG;Resultat avant impot;Liban;150000000
2014-12-31;SG;NB filiales CBCR;Liban;1
2014-12-31;SG;Total filiales;Liban;1
2014-12-31;SG;Resultat avant impot;Lituanie;10000000
2014-12-31;SG;NB filiales CBCR;Lituanie;1
2014-12-31;SG;Total filiales;Lituanie;1
2014-12-31;SG;Produit Net Bancaire;Luxembourg;8340000000
2014-12-31;SG;Resultat avant impot;Luxembourg;5900000000
2014-12-31;SG;impot courant;Luxembourg;-960000000
2014-12-31;SG;impot différé;Luxembourg;-260000000
2014-12-31;SG;impot sur bénéfice;Luxembourg;-1220000000
2014-12-31;SG;Effectif;Luxembourg;1275
2014-12-31;SG;NB filiales CBCR;Luxembourg;24
2014-12-31;SG;NB filiales périmètre en +;Luxembourg;3
2014-12-31;SG;Total filiales;Luxembourg;27
2014-12-31;SG;resultats/effectifs;Luxembourg;4.62745e+06
2014-12-31;SG;resultats/pnb;Luxembourg;0.707434
2014-12-31;SG;Produit Net Bancaire;Macédoine;190000000
2014-12-31;SG;Resultat avant impot;Macédoine;40000000
2014-12-31;SG;Effectif;Macédoine;375
2014-12-31;SG;NB filiales CBCR;Macédoine;1
2014-12-31;SG;Total filiales;Macédoine;1
2014-12-31;SG;resultats/effectifs;Macédoine;106667
2014-12-31;SG;resultats/pnb;Macédoine;0.210526
2014-12-31;SG;Produit Net Bancaire;Madagascar;440000000
2014-12-31;SG;Resultat avant impot;Madagascar;190000000
2014-12-31;SG;impot courant;Madagascar;-40000000
2014-12-31;SG;impot sur bénéfice;Madagascar;-40000000
2014-12-31;SG;Effectif;Madagascar;805
2014-12-31;SG;NB filiales CBCR;Madagascar;1
2014-12-31;SG;Total filiales;Madagascar;1
2014-12-31;SG;resultats/effectifs;Madagascar;236025
2014-12-31;SG;resultats/pnb;Madagascar;0.431818
2014-12-31;SG;NB filiales CBCR;Malte;2
2014-12-31;SG;Total filiales;Malte;2
2014-12-31;SG;Produit Net Bancaire;Maroc;4360000000
2014-12-31;SG;Resultat avant impot;Maroc;1300000000
2014-12-31;SG;impot courant;Maroc;-590000000
2014-12-31;SG;impot différé;Maroc;100000000
2014-12-31;SG;impot sur bénéfice;Maroc;-490000000
2014-12-31;SG;Effectif;Maroc;3778
2014-12-31;SG;NB filiales CBCR;Maroc;10
2014-12-31;SG;Total filiales;Maroc;10
2014-12-31;SG;resultats/effectifs;Maroc;344097
2014-12-31;SG;resultats/pnb;Maroc;0.298165
2014-12-31;SG;NB filiales CBCR;Maurice;1
2014-12-31;SG;Total filiales;Maurice;1
2014-12-31;SG;Produit Net Bancaire;Mexique;80000000
2014-12-31;SG;Resultat avant impot;Mexique;20000000
2014-12-31;SG;impot courant;Mexique;10000000
2014-12-31;SG;impot sur bénéfice;Mexique;10000000
2014-12-31;SG;Effectif;Mexique;90
2014-12-31;SG;NB filiales CBCR;Mexique;3
2014-12-31;SG;resultats/effectifs;Mexique;222222
2014-12-31;SG;resultats/pnb;Mexique;0.25
2014-12-31;SG;Produit Net Bancaire;Moldavie;220000000
2014-12-31;SG;Resultat avant impot;Moldavie;60000000
2014-12-31;SG;impot courant;Moldavie;-10000000
2014-12-31;SG;impot sur bénéfice;Moldavie;-10000000
2014-12-31;SG;Effectif;Moldavie;736
2014-12-31;SG;NB filiales CBCR;Moldavie;1
2014-12-31;SG;Total filiales;Moldavie;1
2014-12-31;SG;resultats/effectifs;Moldavie;81521.7
2014-12-31;SG;resultats/pnb;Moldavie;0.272727
2014-12-31;SG;Produit Net Bancaire;Monaco;1400000000
2014-12-31;SG;Resultat avant impot;Monaco;630000000
2014-12-31;SG;impot courant;Monaco;-210000000
2014-12-31;SG;impot sur bénéfice;Monaco;-210000000
2014-12-31;SG;Effectif;Monaco;315
2014-12-31;SG;NB filiales CBCR;Monaco;4
2014-12-31;SG;Total filiales;Monaco;4
2014-12-31;SG;resultats/effectifs;Monaco;2000000
2014-12-31;SG;resultats/pnb;Monaco;0.45
2014-12-31;SG;Produit Net Bancaire;Monténégro;210000000
2014-12-31;SG;Resultat avant impot;Monténégro;60000000
2014-12-31;SG;impot courant;Monténégro;-10000000
2014-12-31;SG;impot sur bénéfice;Monténégro;-10000000
2014-12-31;SG;Effectif;Monténégro;258
2014-12-31;SG;NB filiales CBCR;Monténégro;1
2014-12-31;SG;Total filiales;Monténégro;1
2014-12-31;SG;resultats/effectifs;Monténégro;232558
2014-12-31;SG;resultats/pnb;Monténégro;0.285714
2014-12-31;SG;Produit Net Bancaire;Norvège;1290000000
2014-12-31;SG;Resultat avant impot;Norvège;610000000
2014-12-31;SG;impot courant;Norvège;-70000000
2014-12-31;SG;impot différé;Norvège;-60000000
2014-12-31;SG;impot sur bénéfice;Norvège;-130000000
2014-12-31;SG;Effectif;Norvège;328
2014-12-31;SG;NB filiales CBCR;Norvège;3
2014-12-31;SG;Total filiales;Norvège;3
2014-12-31;SG;resultats/effectifs;Norvège;1.85976e+06
2014-12-31;SG;resultats/pnb;Norvège;0.472868
2014-12-31;SG;Produit Net Bancaire;Nouvelle-Calédonie;790000000
2014-12-31;SG;Resultat avant impot;Nouvelle-Calédonie;420000000
2014-12-31;SG;impot courant;Nouvelle-Calédonie;-170000000
2014-12-31;SG;impot différé;Nouvelle-Calédonie;10000000
2014-12-31;SG;impot sur bénéfice;Nouvelle-Calédonie;-160000000
2014-12-31;SG;Effectif;Nouvelle-Calédonie;312
2014-12-31;SG;NB filiales CBCR;Nouvelle-Calédonie;2
2014-12-31;SG;Total filiales;Nouvelle-Calédonie;2
2014-12-31;SG;resultats/effectifs;Nouvelle-Calédonie;1.34615e+06
2014-12-31;SG;resultats/pnb;Nouvelle-Calédonie;0.531646
2014-12-31;SG;NB filiales CBCR;Nouvelle-Zélande;1
2014-12-31;SG;Total filiales;Nouvelle-Zélande;1
2014-12-31;SG;Produit Net Bancaire;Pays-Bas;320000000
2014-12-31;SG;Resultat avant impot;Pays-Bas;70000000
2014-12-31;SG;impot courant;Pays-Bas;-30000000
2014-12-31;SG;impot sur bénéfice;Pays-Bas;-30000000
2014-12-31;SG;Effectif;Pays-Bas;164
2014-12-31;SG;NB filiales CBCR;Pays-Bas;12
2014-12-31;SG;NB filiales périmètre en +;Pays-Bas;1
2014-12-31;SG;Total filiales;Pays-Bas;13
2014-12-31;SG;resultats/effectifs;Pays-Bas;426829
2014-12-31;SG;resultats/pnb;Pays-Bas;0.21875
2014-12-31;SG;NB filiales CBCR;Philippines;1
2014-12-31;SG;Total filiales;Philippines;1
2014-12-31;SG;Produit Net Bancaire;Pologne;1950000000
2014-12-31;SG;Resultat avant impot;Pologne;430000000
2014-12-31;SG;impot différé;Pologne;-90000000
2014-12-31;SG;impot sur bénéfice;Pologne;-90000000
2014-12-31;SG;Effectif;Pologne;3328
2014-12-31;SG;NB filiales CBCR;Pologne;7
2014-12-31;SG;Total filiales;Pologne;7
2014-12-31;SG;resultats/effectifs;Pologne;129207
2014-12-31;SG;resultats/pnb;Pologne;0.220513
2014-12-31;SG;Produit Net Bancaire;Polynésie Française;520000000
2014-12-31;SG;Resultat avant impot;Polynésie Française;30000000
2014-12-31;SG;impot courant;Polynésie Française;-60000000
2014-12-31;SG;impot différé;Polynésie Française;40000000
2014-12-31;SG;impot sur bénéfice;Polynésie Française;-20000000
2014-12-31;SG;Effectif;Polynésie Française;283
2014-12-31;SG;NB filiales CBCR;Polynésie Française;2
2014-12-31;SG;Total filiales;Polynésie Française;2
2014-12-31;SG;resultats/effectifs;Polynésie Française;106007
2014-12-31;SG;resultats/pnb;Polynésie Française;0.0576923
2014-12-31;SG;Produit Net Bancaire;Portugal;160000000
2014-12-31;SG;Resultat avant impot;Portugal;110000000
2014-12-31;SG;impot courant;Portugal;-20000000
2014-12-31;SG;impot sur bénéfice;Portugal;-20000000
2014-12-31;SG;Effectif;Portugal;85
2014-12-31;SG;NB filiales CBCR;Portugal;1
2014-12-31;SG;Total filiales;Portugal;1
2014-12-31;SG;resultats/effectifs;Portugal;1.29412e+06
2014-12-31;SG;resultats/pnb;Portugal;0.6875
2014-12-31;SG;Produit Net Bancaire;République Tchèque;11180000000
2014-12-31;SG;Resultat avant impot;République Tchèque;5860000000
2014-12-31;SG;impot courant;République Tchèque;-970000000
2014-12-31;SG;impot différé;République Tchèque;-50000000
2014-12-31;SG;impot sur bénéfice;République Tchèque;-1020000000
2014-12-31;SG;Effectif;République Tchèque;8436
2014-12-31;SG;NB filiales CBCR;République Tchèque;16
2014-12-31;SG;Total filiales;République Tchèque;16
2014-12-31;SG;resultats/effectifs;République Tchèque;694642
2014-12-31;SG;resultats/pnb;République Tchèque;0.52415
2014-12-31;SG;Produit Net Bancaire;Roumanie;5960000000
2014-12-31;SG;Resultat avant impot;Roumanie;240000000
2014-12-31;SG;impot courant;Roumanie;-20000000
2014-12-31;SG;impot différé;Roumanie;-100000000
2014-12-31;SG;impot sur bénéfice;Roumanie;-120000000
2014-12-31;SG;Effectif;Roumanie;8250
2014-12-31;SG;NB filiales CBCR;Roumanie;7
2014-12-31;SG;Total filiales;Roumanie;7
2014-12-31;SG;resultats/effectifs;Roumanie;29090.9
2014-12-31;SG;resultats/pnb;Roumanie;0.0402685
2014-12-31;SG;Produit Net Bancaire;Royaume-Uni;14520000000
2014-12-31;SG;Resultat avant impot;Royaume-Uni;2430000000
2014-12-31;SG;impot courant;Royaume-Uni;-500000000
2014-12-31;SG;impot différé;Royaume-Uni;-450000000
2014-12-31;SG;impot sur bénéfice;Royaume-Uni;-950000000
2014-12-31;SG;Effectif;Royaume-Uni;2934
2014-12-31;SG;NB filiales CBCR;Royaume-Uni;52
2014-12-31;SG;Total filiales;Royaume-Uni;52
2014-12-31;SG;resultats/effectifs;Royaume-Uni;828221
2014-12-31;SG;resultats/pnb;Royaume-Uni;0.167355
2014-12-31;SG;Produit Net Bancaire;Russie;12340000000
2014-12-31;SG;Resultat avant impot;Russie;1870000000
2014-12-31;SG;impot courant;Russie;-410000000
2014-12-31;SG;impot différé;Russie;-100000000
2014-12-31;SG;impot sur bénéfice;Russie;-510000000
2014-12-31;SG;Effectif;Russie;20966
2014-12-31;SG;NB filiales CBCR;Russie;21
2014-12-31;SG;Total filiales;Russie;21
2014-12-31;SG;resultats/effectifs;Russie;89192
2014-12-31;SG;resultats/pnb;Russie;0.15154
2014-12-31;SG;Produit Net Bancaire;Sénégal;510000000
2014-12-31;SG;Resultat avant impot;Sénégal;-340000000
2014-12-31;SG;impot différé;Sénégal;80000000
2014-12-31;SG;impot sur bénéfice;Sénégal;80000000
2014-12-31;SG;Effectif;Sénégal;756
2014-12-31;SG;NB filiales CBCR;Sénégal;1
2014-12-31;SG;Total filiales;Sénégal;1
2014-12-31;SG;resultats/effectifs;Sénégal;-449735
2014-12-31;SG;resultats/pnb;Sénégal;-0.666667
2014-12-31;SG;Produit Net Bancaire;Serbie;930000000
2014-12-31;SG;Resultat avant impot;Serbie;90000000
2014-12-31;SG;impot différé;Serbie;30000000
2014-12-31;SG;impot sur bénéfice;Serbie;30000000
2014-12-31;SG;Effectif;Serbie;1301
2014-12-31;SG;NB filiales CBCR;Serbie;2
2014-12-31;SG;Total filiales;Serbie;2
2014-12-31;SG;resultats/effectifs;Serbie;69177.6
2014-12-31;SG;resultats/pnb;Serbie;0.0967742
2014-12-31;SG;Produit Net Bancaire;Singapour;1420000000
2014-12-31;SG;Resultat avant impot;Singapour;1100000000
2014-12-31;SG;impot différé;Singapour;150000000
2014-12-31;SG;impot sur bénéfice;Singapour;150000000
2014-12-31;SG;Effectif;Singapour;376
2014-12-31;SG;NB filiales CBCR;Singapour;4
2014-12-31;SG;Total filiales;Singapour;4
2014-12-31;SG;resultats/effectifs;Singapour;2.92553e+06
2014-12-31;SG;resultats/pnb;Singapour;0.774648
2014-12-31;SG;Produit Net Bancaire;Slovaquie;150000000
2014-12-31;SG;Resultat avant impot;Slovaquie;110000000
2014-12-31;SG;impot courant;Slovaquie;-30000000
2014-12-31;SG;impot différé;Slovaquie;20000000
2014-12-31;SG;impot sur bénéfice;Slovaquie;-10000000
2014-12-31;SG;Effectif;Slovaquie;103
2014-12-31;SG;NB filiales CBCR;Slovaquie;5
2014-12-31;SG;Total filiales;Slovaquie;5
2014-12-31;SG;resultats/effectifs;Slovaquie;1.06796e+06
2014-12-31;SG;resultats/pnb;Slovaquie;0.733333
2014-12-31;SG;Produit Net Bancaire;Slovénie;1080000000
2014-12-31;SG;Resultat avant impot;Slovénie;440000000
2014-12-31;SG;impot courant;Slovénie;-40000000
2014-12-31;SG;impot différé;Slovénie;-40000000
2014-12-31;SG;impot sur bénéfice;Slovénie;-80000000
2014-12-31;SG;Effectif;Slovénie;837
2014-12-31;SG;NB filiales CBCR;Slovénie;3
2014-12-31;SG;Total filiales;Slovénie;3
2014-12-31;SG;resultats/effectifs;Slovénie;525687
2014-12-31;SG;resultats/pnb;Slovénie;0.407407
2014-12-31;SG;Produit Net Bancaire;Suède;540000000
2014-12-31;SG;Resultat avant impot;Suède;300000000
2014-12-31;SG;impot courant;Suède;-30000000
2014-12-31;SG;impot différé;Suède;-40000000
2014-12-31;SG;impot sur bénéfice;Suède;-70000000
2014-12-31;SG;Effectif;Suède;124
2014-12-31;SG;NB filiales CBCR;Suède;4
2014-12-31;SG;Total filiales;Suède;4
2014-12-31;SG;resultats/effectifs;Suède;2.41935e+06
2014-12-31;SG;resultats/pnb;Suède;0.555556
2014-12-31;SG;Produit Net Bancaire;Suisse;2320000000
2014-12-31;SG;Resultat avant impot;Suisse;360000000
2014-12-31;SG;impot courant;Suisse;-30000000
2014-12-31;SG;impot sur bénéfice;Suisse;-30000000
2014-12-31;SG;Effectif;Suisse;709
2014-12-31;SG;NB filiales CBCR;Suisse;8
2014-12-31;SG;Total filiales;Suisse;8
2014-12-31;SG;resultats/effectifs;Suisse;507757
2014-12-31;SG;resultats/pnb;Suisse;0.155172
2014-12-31;SG;Produit Net Bancaire;Taïwan;320000000
2014-12-31;SG;Resultat avant impot;Taïwan;210000000
2014-12-31;SG;impot courant;Taïwan;-30000000
2014-12-31;SG;impot différé;Taïwan;-10000000
2014-12-31;SG;impot sur bénéfice;Taïwan;-40000000
2014-12-31;SG;Effectif;Taïwan;31
2014-12-31;SG;NB filiales CBCR;Taïwan;2
2014-12-31;SG;Total filiales;Taïwan;2
2014-12-31;SG;resultats/effectifs;Taïwan;6.77419e+06
2014-12-31;SG;resultats/pnb;Taïwan;0.65625
2014-12-31;SG;Produit Net Bancaire;Tchad;210000000
2014-12-31;SG;Resultat avant impot;Tchad;60000000
2014-12-31;SG;impot courant;Tchad;-10000000
2014-12-31;SG;impot sur bénéfice;Tchad;-10000000
2014-12-31;SG;Effectif;Tchad;195
2014-12-31;SG;NB filiales CBCR;Tchad;1
2014-12-31;SG;Total filiales;Tchad;1
2014-12-31;SG;resultats/effectifs;Tchad;307692
2014-12-31;SG;resultats/pnb;Tchad;0.285714
2014-12-31;SG;NB filiales CBCR;Thaïlande;1
2014-12-31;SG;Total filiales;Thaïlande;1
2014-12-31;SG;Produit Net Bancaire;Tunisie;910000000
2014-12-31;SG;Resultat avant impot;Tunisie;340000000
2014-12-31;SG;impot courant;Tunisie;-120000000
2014-12-31;SG;impot différé;Tunisie;-20000000
2014-12-31;SG;impot sur bénéfice;Tunisie;-140000000
2014-12-31;SG;Effectif;Tunisie;1229
2014-12-31;SG;NB filiales CBCR;Tunisie;1
2014-12-31;SG;Total filiales;Tunisie;1
2014-12-31;SG;resultats/effectifs;Tunisie;276648
2014-12-31;SG;resultats/pnb;Tunisie;0.373626
2014-12-31;SG;Produit Net Bancaire;Turquie;220000000
2014-12-31;SG;Resultat avant impot;Turquie;30000000
2014-12-31;SG;Effectif;Turquie;125
2014-12-31;SG;NB filiales CBCR;Turquie;2
2014-12-31;SG;Total filiales;Turquie;2
2014-12-31;SG;resultats/effectifs;Turquie;240000
2014-12-31;SG;resultats/pnb;Turquie;0.136364
2014-12-31;SG;Resultat avant impot;Ukraine;40000000
2014-12-31;SG;NB filiales CBCR;Ukraine;1
2014-12-31;SG;Total filiales;Ukraine;1
2014-12-31;CM;Produit Net Bancaire;Allemagne;9370000000
2014-12-31;CM;Resultat avant impot;Allemagne;300000000
2014-12-31;CM;impot courant;Allemagne;-40000000
2014-12-31;CM;impot différé;Allemagne;60000000
2014-12-31;CM;impot sur bénéfice;Allemagne;20000000
2014-12-31;CM;Effectif;Allemagne;6
2014-12-31;CM;NB filiales CBCR;Allemagne;12
2014-12-31;CM;Total filiales;Allemagne;12
2014-12-31;CM;NB filiales périmètre en +;Argentine;1
2014-12-31;CM;Total filiales;Argentine;1
2014-12-31;CM;Effectif;Bahamas;9
2014-12-31;CM;NB filiales périmètre en +;Bahamas;3
2014-12-31;CM;Total filiales;Bahamas;3
2014-12-31;CM;Produit Net Bancaire;Belgique;4200000000
2014-12-31;CM;Resultat avant impot;Belgique;1320000000
2014-12-31;CM;impot courant;Belgique;-70000000
2014-12-31;CM;impot différé;Belgique;-80000000
2014-12-31;CM;impot sur bénéfice;Belgique;-150000000
2014-12-31;CM;Effectif;Belgique;1
2014-12-31;CM;NB filiales CBCR;Belgique;15
2014-12-31;CM;NB filiales périmètre en +;Belgique;1
2014-12-31;CM;Total filiales;Belgique;16
2014-12-31;CM;Produit Net Bancaire;Brésil;10000000
2014-12-31;CM;Effectif;Brésil;2
2014-12-31;CM;NB filiales CBCR;Brésil;2
2014-12-31;CM;Total filiales;Brésil;2
2014-12-31;CM;NB filiales CBCR;Canada;1
2014-12-31;CM;Total filiales;Canada;1
2014-12-31;CM;Produit Net Bancaire;Espagne;2360000000
2014-12-31;CM;Resultat avant impot;Espagne;1050000000
2014-12-31;CM;impot courant;Espagne;-250000000
2014-12-31;CM;impot différé;Espagne;20000000
2014-12-31;CM;impot sur bénéfice;Espagne;-230000000
2014-12-31;CM;Effectif;Espagne;1
2014-12-31;CM;NB filiales CBCR;Espagne;12
2014-12-31;CM;Total filiales;Espagne;12
2014-12-31;CM;Produit Net Bancaire;États-Unis;1280000000
2014-12-31;CM;Resultat avant impot;États-Unis;1690000000
2014-12-31;CM;impot courant;États-Unis;-90000000
2014-12-31;CM;impot différé;États-Unis;-290000000
2014-12-31;CM;impot sur bénéfice;États-Unis;-380000000
